"","date","state","positive","negative","pending","hospitalized","death","total","dateChecked"
"651",20200312,"WV",0,7,1,NA,NA,8,"2020-03-12T20:00:00Z"
"652",20200312,"WY",1,NA,NA,NA,NA,1,"2020-03-12T20:00:00Z"
"653",20200311,"AK",0,46,14,NA,NA,60,"2020-03-11T20:00:00Z"
"654",20200311,"AL",0,10,NA,NA,NA,10,"2020-03-11T20:00:00Z"
"655",20200311,"AR",0,12,14,NA,NA,26,"2020-03-11T20:00:00Z"
"656",20200311,"AZ",9,59,32,NA,NA,100,"2020-03-11T20:00:00Z"
"657",20200311,"CA",157,916,NA,NA,NA,1073,"2020-03-11T20:00:00Z"
"658",20200311,"CO",28,251,NA,NA,NA,279,"2020-03-11T20:00:00Z"
"659",20200311,"CT",3,71,NA,NA,NA,74,"2020-03-11T20:00:00Z"
"660",20200311,"DC",4,20,15,NA,NA,39,"2020-03-11T20:00:00Z"
"661",20200311,"DE",1,17,2,NA,NA,20,"2020-03-11T20:00:00Z"
"662",20200311,"FL",28,301,147,NA,2,476,"2020-03-11T20:00:00Z"
"663",20200311,"GA",22,NA,NA,NA,NA,22,"2020-03-11T20:00:00Z"
"664",20200311,"HI",2,NA,NA,NA,NA,2,"2020-03-11T20:00:00Z"
"665",20200311,"IA",13,46,27,NA,NA,86,"2020-03-11T20:00:00Z"
"666",20200311,"ID",0,67,NA,NA,NA,67,"2020-03-11T20:00:00Z"
"667",20200311,"IL",19,244,63,NA,NA,326,"2020-03-11T20:00:00Z"
"668",20200311,"IN",10,33,NA,NA,NA,43,"2020-03-11T20:00:00Z"
"669",20200311,"KS",1,41,NA,NA,NA,42,"2020-03-11T20:00:00Z"
"670",20200311,"KY",8,46,NA,NA,NA,54,"2020-03-11T20:00:00Z"
"671",20200311,"LA",6,37,NA,NA,NA,43,"2020-03-11T20:00:00Z"
"672",20200311,"MA",92,NA,NA,NA,NA,92,"2020-03-11T20:00:00Z"
"673",20200311,"MD",9,94,NA,NA,NA,103,"2020-03-11T20:00:00Z"
"674",20200311,"ME",0,42,5,NA,NA,47,"2020-03-11T20:00:00Z"
"675",20200311,"MI",2,57,18,NA,NA,77,"2020-03-11T20:00:00Z"
"676",20200311,"MN",5,217,NA,NA,NA,222,"2020-03-11T20:00:00Z"
"677",20200311,"MO",1,NA,NA,NA,NA,1,"2020-03-11T20:00:00Z"
"678",20200311,"MS",0,20,NA,NA,NA,20,"2020-03-11T20:00:00Z"
"679",20200311,"MT",0,21,NA,NA,NA,21,"2020-03-11T20:00:00Z"
"680",20200311,"NC",7,NA,NA,NA,NA,7,"2020-03-11T20:00:00Z"
"681",20200311,"ND",0,7,6,NA,NA,13,"2020-03-11T20:00:00Z"
"682",20200311,"NE",5,47,16,NA,NA,68,"2020-03-11T20:00:00Z"
"683",20200311,"NH",4,38,5,NA,NA,47,"2020-03-11T20:00:00Z"
"684",20200311,"NJ",24,57,20,NA,1,100,"2020-03-11T20:00:00Z"
"685",20200311,"NM",3,87,NA,NA,NA,90,"2020-03-11T20:00:00Z"
"686",20200311,"NV",5,168,NA,NA,NA,173,"2020-03-11T20:00:00Z"
"687",20200311,"NY",216,NA,NA,NA,NA,216,"2020-03-11T20:00:00Z"
"688",20200311,"OH",4,21,24,NA,NA,49,"2020-03-11T20:00:00Z"
"689",20200311,"OK",2,15,11,NA,NA,28,"2020-03-11T20:00:00Z"
"690",20200311,"OR",19,286,62,NA,NA,367,"2020-03-11T20:00:00Z"
"691",20200311,"PA",15,88,54,NA,NA,157,"2020-03-11T20:00:00Z"
"692",20200311,"RI",5,58,24,NA,NA,87,"2020-03-11T20:00:00Z"
"693",20200311,"SC",9,32,NA,NA,NA,41,"2020-03-11T20:00:00Z"
"694",20200311,"SD",5,13,2,NA,NA,20,"2020-03-11T20:00:00Z"
"695",20200311,"TN",7,50,NA,NA,NA,57,"2020-03-11T20:00:00Z"
"696",20200311,"TX",21,NA,NA,NA,NA,21,"2020-03-11T20:00:00Z"
"697",20200311,"UT",2,NA,NA,NA,NA,2,"2020-03-11T20:00:00Z"
"698",20200311,"VA",9,60,NA,NA,NA,69,"2020-03-11T20:00:00Z"
"699",20200311,"VT",1,62,NA,NA,NA,63,"2020-03-11T20:00:00Z"
"700",20200311,"WA",267,2175,NA,NA,24,2466,"2020-03-11T20:00:00Z"
"701",20200311,"WI",3,43,NA,NA,NA,46,"2020-03-11T20:00:00Z"
"702",20200311,"WV",0,3,2,NA,NA,5,"2020-03-11T20:00:00Z"
"703",20200311,"WY",0,NA,NA,NA,NA,0,"2020-03-11T20:00:00Z"
"704",20200310,"AK",0,23,9,NA,NA,32,"2020-03-10T20:00:00Z"
"705",20200310,"AL",0,0,0,NA,NA,0,"2020-03-10T20:00:00Z"
"706",20200310,"AR",0,12,3,NA,NA,15,"2020-03-10T20:00:00Z"
"707",20200310,"AZ",6,51,27,NA,NA,84,"2020-03-10T20:00:00Z"
"708",20200310,"CA",133,690,NA,NA,NA,823,"2020-03-10T20:00:00Z"
"709",20200310,"CO",12,142,1,NA,NA,155,"2020-03-10T20:00:00Z"
"710",20200310,"CT",2,54,NA,NA,NA,56,"2020-03-10T20:00:00Z"
"711",20200310,"DC",5,17,2,NA,NA,24,"2020-03-10T20:00:00Z"
"712",20200310,"DE",0,17,3,NA,NA,20,"2020-03-10T20:00:00Z"
"713",20200310,"FL",19,222,155,NA,NA,396,"2020-03-10T20:00:00Z"
"714",20200310,"GA",17,NA,NA,NA,NA,17,"2020-03-10T20:00:00Z"
"715",20200310,"HI",2,NA,NA,NA,NA,2,"2020-03-10T20:00:00Z"
"716",20200310,"IA",8,32,11,NA,NA,51,"2020-03-10T20:00:00Z"
"717",20200310,"ID",0,41,NA,NA,NA,41,"2020-03-10T20:00:00Z"
"718",20200310,"IL",19,244,63,NA,NA,326,"2020-03-10T20:00:00Z"
"719",20200310,"IN",6,30,NA,NA,NA,36,"2020-03-10T20:00:00Z"
"720",20200310,"KS",1,17,21,NA,NA,39,"2020-03-10T20:00:00Z"
"721",20200310,"KY",6,28,NA,NA,NA,34,"2020-03-10T20:00:00Z"
"722",20200310,"LA",1,11,NA,NA,NA,12,"2020-03-10T20:00:00Z"
"723",20200310,"MA",92,NA,NA,NA,NA,92,"2020-03-10T20:00:00Z"
"724",20200310,"MD",6,89,NA,NA,NA,95,"2020-03-10T20:00:00Z"
"725",20200310,"ME",0,20,5,NA,NA,25,"2020-03-10T20:00:00Z"
"726",20200310,"MI",0,39,24,NA,NA,63,"2020-03-10T20:00:00Z"
"727",20200310,"MN",3,132,NA,NA,NA,135,"2020-03-10T20:00:00Z"
"728",20200310,"MO",1,NA,NA,NA,NA,1,"2020-03-10T20:00:00Z"
"729",20200310,"MS",0,NA,NA,NA,NA,0,"2020-03-10T20:00:00Z"
"730",20200310,"MT",0,15,NA,NA,NA,15,"2020-03-10T20:00:00Z"
"731",20200310,"NC",7,NA,NA,NA,NA,7,"2020-03-10T20:00:00Z"
"732",20200310,"ND",0,6,2,NA,NA,8,"2020-03-10T20:00:00Z"
"733",20200310,"NE",3,47,16,NA,NA,66,"2020-03-10T20:00:00Z"
"734",20200310,"NH",4,38,5,NA,NA,47,"2020-03-10T20:00:00Z"
"735",20200310,"NJ",15,44,20,NA,NA,79,"2020-03-10T20:00:00Z"
"736",20200310,"NM",0,69,NA,NA,NA,69,"2020-03-10T20:00:00Z"
"737",20200310,"NV",0,14,NA,NA,NA,14,"2020-03-10T20:00:00Z"
"738",20200310,"NY",173,92,NA,NA,NA,265,"2020-03-10T20:00:00Z"
"739",20200310,"OH",3,14,15,NA,NA,32,"2020-03-10T20:00:00Z"
"740",20200310,"OK",2,15,11,NA,NA,28,"2020-03-10T20:00:00Z"
"741",20200310,"OR",15,213,67,NA,NA,295,"2020-03-10T20:00:00Z"
"742",20200310,"PA",12,NA,NA,NA,NA,12,"2020-03-10T20:00:00Z"
"743",20200310,"RI",3,53,6,NA,NA,62,"2020-03-10T20:00:00Z"
"744",20200310,"SC",7,24,NA,NA,NA,31,"2020-03-10T20:00:00Z"
"745",20200310,"SD",0,11,0,NA,NA,11,"2020-03-10T20:00:00Z"
"746",20200310,"TN",7,NA,NA,NA,NA,7,"2020-03-10T20:00:00Z"
"747",20200310,"TX",13,NA,NA,NA,NA,13,"2020-03-10T20:00:00Z"
"748",20200310,"UT",2,NA,NA,NA,NA,2,"2020-03-10T20:00:00Z"
"749",20200310,"VA",8,53,NA,NA,NA,61,"2020-03-10T20:00:00Z"
"750",20200310,"VT",1,40,NA,NA,NA,41,"2020-03-10T20:00:00Z"
"751",20200310,"WA",162,1110,NA,NA,NA,1272,"2020-03-10T20:00:00Z"
"752",20200310,"WI",2,36,NA,NA,NA,38,"2020-03-10T20:00:00Z"
"753",20200310,"WV",0,2,3,NA,NA,5,"2020-03-10T20:00:00Z"
"754",20200310,"WY",0,0,0,NA,NA,0,"2020-03-10T20:00:00Z"
"755",20200309,"AK",0,23,9,NA,NA,32,"2020-03-09T20:00:00Z"
"756",20200309,"AL",0,NA,NA,NA,NA,0,"2020-03-09T20:00:00Z"
"757",20200309,"AR",0,12,0,NA,NA,12,"2020-03-09T20:00:00Z"
"758",20200309,"AZ",5,44,7,NA,NA,56,"2020-03-09T20:00:00Z"
"759",20200309,"CA",114,690,NA,NA,NA,804,"2020-03-09T20:00:00Z"
"760",20200309,"CO",9,133,NA,NA,NA,142,"2020-03-09T20:00:00Z"
"761",20200309,"CT",1,46,NA,NA,NA,47,"2020-03-09T20:00:00Z"
"762",20200309,"DC",1,14,3,NA,NA,18,"2020-03-09T20:00:00Z"
"763",20200309,"DE",0,15,3,NA,NA,18,"2020-03-09T20:00:00Z"
"764",20200309,"FL",18,140,115,NA,NA,273,"2020-03-09T20:00:00Z"
"765",20200309,"GA",12,NA,NA,NA,NA,12,"2020-03-09T20:00:00Z"
"766",20200309,"HI",2,NA,NA,NA,NA,2,"2020-03-09T20:00:00Z"
"767",20200309,"IA",3,26,8,NA,NA,37,"2020-03-09T20:00:00Z"
"768",20200309,"ID",0,41,NA,NA,NA,41,"2020-03-09T20:00:00Z"
"769",20200309,"IL",7,191,44,NA,NA,242,"2020-03-09T20:00:00Z"
"770",20200309,"IN",2,NA,NA,NA,NA,2,"2020-03-09T20:00:00Z"
"771",20200309,"KS",1,11,0,NA,NA,12,"2020-03-09T20:00:00Z"
"772",20200309,"KY",4,17,NA,NA,NA,21,"2020-03-09T20:00:00Z"
"773",20200309,"LA",1,5,NA,NA,NA,6,"2020-03-09T20:00:00Z"
"774",20200309,"MA",41,NA,NA,NA,NA,41,"2020-03-09T20:00:00Z"
"775",20200309,"MD",5,73,NA,NA,NA,78,"2020-03-09T20:00:00Z"
"776",20200309,"ME",0,1,NA,NA,NA,1,"2020-03-09T20:00:00Z"
"777",20200309,"MI",0,36,11,NA,NA,47,"2020-03-09T20:00:00Z"
"778",20200309,"MN",2,80,NA,NA,NA,82,"2020-03-09T20:00:00Z"
"779",20200309,"MO",1,NA,NA,NA,NA,1,"2020-03-09T20:00:00Z"
"780",20200309,"MS",0,NA,NA,NA,NA,0,"2020-03-09T20:00:00Z"
"781",20200309,"MT",0,11,0,NA,NA,11,"2020-03-09T20:00:00Z"
"782",20200309,"NC",2,NA,NA,NA,NA,2,"2020-03-09T20:00:00Z"
"783",20200309,"ND",0,0,NA,NA,NA,0,"2020-03-09T20:00:00Z"
"784",20200309,"NE",3,36,9,NA,NA,48,"2020-03-09T20:00:00Z"
"785",20200309,"NH",4,38,5,NA,NA,47,"2020-03-09T20:00:00Z"
"786",20200309,"NJ",11,35,14,NA,NA,60,"2020-03-09T20:00:00Z"
"787",20200309,"NM",0,57,0,NA,NA,57,"2020-03-09T20:00:00Z"
"788",20200309,"NV",1,14,NA,NA,NA,15,"2020-03-09T20:00:00Z"
"789",20200309,"NY",142,92,NA,NA,NA,234,"2020-03-09T20:00:00Z"
"790",20200309,"OH",3,11,5,NA,NA,19,"2020-03-09T20:00:00Z"
"791",20200309,"OK",1,8,10,NA,NA,19,"2020-03-09T20:00:00Z"
"792",20200309,"OR",14,165,52,NA,NA,231,"2020-03-09T20:00:00Z"
"793",20200309,"PA",7,NA,NA,NA,NA,7,"2020-03-09T20:00:00Z"
"794",20200309,"RI",3,53,6,NA,NA,62,"2020-03-09T20:00:00Z"
"795",20200309,"SC",7,24,NA,NA,NA,31,"2020-03-09T20:00:00Z"
"796",20200309,"SD",0,5,0,NA,NA,5,"2020-03-09T20:00:00Z"
"797",20200309,"TN",3,NA,NA,NA,NA,3,"2020-03-09T20:00:00Z"
"798",20200309,"TX",12,NA,NA,NA,NA,12,"2020-03-09T20:00:00Z"
"799",20200309,"UT",1,NA,NA,NA,NA,1,"2020-03-09T20:00:00Z"
"800",20200309,"VA",3,38,9,NA,NA,50,"2020-03-09T20:00:00Z"
"801",20200309,"VT",1,34,NA,NA,NA,35,"2020-03-09T20:00:00Z"
"802",20200309,"WA",136,1110,NA,NA,NA,1246,"2020-03-09T20:00:00Z"
"803",20200309,"WI",1,36,NA,NA,NA,37,"2020-03-09T20:00:00Z"
"804",20200309,"WV",0,2,3,NA,NA,5,"2020-03-09T20:00:00Z"
"805",20200309,"WY",0,NA,NA,NA,NA,0,"2020-03-09T20:00:00Z"
"806",20200308,"NY",105,92,NA,NA,NA,197,"2020-03-08T20:00:00Z"
"807",20200308,"WA",102,640,60,NA,NA,802,"2020-03-08T20:00:00Z"
"808",20200308,"CA",88,462,NA,NA,NA,550,"2020-03-08T20:00:00Z"
"809",20200308,"FL",17,118,108,NA,NA,243,"2020-03-08T20:00:00Z"
"810",20200308,"OR",14,100,53,NA,NA,167,"2020-03-08T20:00:00Z"
"811",20200308,"MA",13,NA,NA,NA,NA,13,"2020-03-08T20:00:00Z"
"812",20200308,"CO",8,104,NA,NA,NA,112,"2020-03-08T20:00:00Z"
"813",20200308,"TX",8,NA,NA,NA,NA,8,"2020-03-08T20:00:00Z"
"814",20200308,"GA",7,NA,NA,NA,NA,7,"2020-03-08T20:00:00Z"
"815",20200308,"IL",6,191,44,NA,NA,241,"2020-03-08T20:00:00Z"
"816",20200308,"NJ",6,31,0,NA,NA,37,"2020-03-08T20:00:00Z"
"817",20200308,"AZ",5,44,7,NA,NA,56,"2020-03-08T20:00:00Z"
"818",20200308,"NH",4,38,5,NA,NA,47,"2020-03-08T20:00:00Z"
"819",20200308,"PA",4,NA,NA,NA,NA,4,"2020-03-08T20:00:00Z"
"820",20200308,"MD",3,52,NA,NA,NA,55,"2020-03-08T20:00:00Z"
"821",20200308,"RI",3,30,12,NA,NA,45,"2020-03-08T20:00:00Z"
"822",20200308,"TN",3,NA,NA,NA,NA,3,"2020-03-08T20:00:00Z"
"823",20200308,"VA",2,36,6,NA,NA,44,"2020-03-08T20:00:00Z"
"824",20200308,"SC",2,8,NA,NA,NA,10,"2020-03-08T20:00:00Z"
"825",20200308,"IN",2,NA,NA,NA,NA,2,"2020-03-08T20:00:00Z"
"826",20200308,"NC",2,NA,NA,NA,NA,2,"2020-03-08T20:00:00Z"
"827",20200308,"MN",1,48,NA,NA,NA,49,"2020-03-08T20:00:00Z"
"828",20200308,"WI",1,31,12,NA,NA,44,"2020-03-08T20:00:00Z"
"829",20200308,"CT",1,29,8,NA,NA,38,"2020-03-08T20:00:00Z"
"830",20200308,"VT",1,28,NA,NA,NA,29,"2020-03-08T20:00:00Z"
"831",20200308,"NE",1,17,5,NA,NA,23,"2020-03-08T20:00:00Z"
"832",20200308,"NV",1,14,NA,NA,NA,15,"2020-03-08T20:00:00Z"
"833",20200308,"KY",1,13,NA,NA,NA,14,"2020-03-08T20:00:00Z"
"834",20200308,"KS",1,11,0,NA,NA,12,"2020-03-08T20:00:00Z"
"835",20200308,"DC",1,10,0,NA,NA,11,"2020-03-08T20:00:00Z"
"836",20200308,"OK",1,8,2,NA,NA,11,"2020-03-08T20:00:00Z"
"837",20200308,"HI",1,NA,NA,NA,NA,1,"2020-03-08T20:00:00Z"
"838",20200308,"MO",1,NA,NA,NA,NA,1,"2020-03-08T20:00:00Z"
"839",20200308,"UT",1,NA,NA,NA,NA,1,"2020-03-08T20:00:00Z"
"840",20200308,"NM",0,48,0,NA,NA,48,"2020-03-08T20:00:00Z"
"841",20200308,"MI",0,26,10,NA,NA,36,"2020-03-08T20:00:00Z"
"842",20200308,"ID",0,27,NA,NA,NA,27,"2020-03-08T20:00:00Z"
"843",20200308,"AK",0,14,6,NA,NA,20,"2020-03-08T20:00:00Z"
"844",20200308,"IA",0,15,2,NA,NA,17,"2020-03-08T20:00:00Z"
"845",20200308,"OH",0,10,4,NA,NA,14,"2020-03-08T20:00:00Z"
"846",20200308,"MT",0,11,NA,NA,NA,11,"2020-03-08T20:00:00Z"
"847",20200308,"DE",0,10,0,NA,NA,10,"2020-03-08T20:00:00Z"
"848",20200308,"AR",0,6,0,NA,NA,6,"2020-03-08T20:00:00Z"
"849",20200308,"LA",0,5,NA,NA,NA,5,"2020-03-08T20:00:00Z"
"850",20200308,"SD",0,5,0,NA,NA,5,"2020-03-08T20:00:00Z"
"851",20200308,"WV",0,2,3,NA,NA,5,"2020-03-08T20:00:00Z"
"852",20200308,"ME",0,1,NA,NA,NA,1,"2020-03-08T20:00:00Z"
"853",20200308,"AL",0,NA,NA,NA,NA,0,"2020-03-08T20:00:00Z"
"854",20200308,"MS",0,NA,NA,NA,NA,0,"2020-03-08T20:00:00Z"
"855",20200308,"ND",0,0,NA,NA,NA,0,"2020-03-08T20:00:00Z"
"856",20200308,"WY",0,NA,NA,NA,NA,0,"2020-03-08T20:00:00Z"
"857",20200307,"WA",102,370,66,NA,NA,538,"2020-03-07T21:00:00Z"
"858",20200307,"NY",76,92,236,NA,NA,404,"2020-03-07T21:00:00Z"
"859",20200307,"CA",69,462,NA,NA,NA,531,"2020-03-07T21:00:00Z"
"860",20200307,"FL",14,100,88,NA,NA,202,"2020-03-07T21:00:00Z"
"861",20200307,"MA",13,NA,NA,NA,NA,13,"2020-03-07T21:00:00Z"
"862",20200307,"CO",8,55,69,NA,NA,132,"2020-03-07T21:00:00Z"
"863",20200307,"TX",8,NA,NA,NA,NA,8,"2020-03-07T21:00:00Z"
"864",20200307,"OR",7,77,40,NA,NA,124,"2020-03-07T21:00:00Z"
"865",20200307,"IL",6,191,44,NA,NA,241,"2020-03-07T21:00:00Z"
"866",20200307,"GA",6,NA,NA,NA,NA,6,"2020-03-07T21:00:00Z"
"867",20200307,"AZ",5,44,7,NA,NA,56,"2020-03-07T21:00:00Z"
"868",20200307,"NJ",4,NA,1,NA,NA,5,"2020-03-07T21:00:00Z"
"869",20200307,"MD",3,41,NA,NA,NA,44,"2020-03-07T21:00:00Z"
"870",20200307,"NH",2,20,3,NA,NA,25,"2020-03-07T21:00:00Z"
"871",20200307,"SC",2,8,NA,NA,NA,10,"2020-03-07T21:00:00Z"
"872",20200307,"NC",2,NA,NA,NA,NA,2,"2020-03-07T21:00:00Z"
"873",20200307,"PA",2,NA,NA,NA,NA,2,"2020-03-07T21:00:00Z"
"874",20200307,"RI",2,NA,NA,NA,NA,2,"2020-03-07T21:00:00Z"
"875",20200307,"MN",1,48,NA,NA,NA,49,"2020-03-07T21:00:00Z"
"876",20200307,"WI",1,31,12,NA,NA,44,"2020-03-07T21:00:00Z"
"877",20200307,"NE",1,17,5,NA,NA,23,"2020-03-07T21:00:00Z"
"878",20200307,"NV",1,14,NA,NA,NA,15,"2020-03-07T21:00:00Z"
"879",20200307,"KY",1,9,NA,NA,NA,10,"2020-03-07T21:00:00Z"
"880",20200307,"HI",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z"
"881",20200307,"IN",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z"
"882",20200307,"OK",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z"
"883",20200307,"TN",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z"
"884",20200307,"UT",1,NA,NA,NA,NA,1,"2020-03-07T21:00:00Z"
"885",20200307,"NM",0,48,0,NA,NA,48,"2020-03-07T21:00:00Z"
"886",20200307,"VA",0,31,7,NA,NA,38,"2020-03-07T21:00:00Z"
"887",20200307,"ID",0,27,NA,NA,NA,27,"2020-03-07T21:00:00Z"
"888",20200307,"MI",0,18,9,NA,NA,27,"2020-03-07T21:00:00Z"
"889",20200307,"IA",0,15,2,NA,NA,17,"2020-03-07T21:00:00Z"
"890",20200307,"VT",0,16,NA,NA,NA,16,"2020-03-07T21:00:00Z"
"891",20200307,"AK",0,12,2,NA,NA,14,"2020-03-07T21:00:00Z"
"892",20200307,"OH",0,9,5,NA,NA,14,"2020-03-07T21:00:00Z"
"893",20200307,"KS",0,11,2,NA,NA,13,"2020-03-07T21:00:00Z"
"894",20200307,"MT",0,11,NA,NA,NA,11,"2020-03-07T21:00:00Z"
"895",20200307,"DE",0,10,0,NA,NA,10,"2020-03-07T21:00:00Z"
"896",20200307,"DC",0,8,1,NA,NA,9,"2020-03-07T21:00:00Z"
"897",20200307,"AR",0,6,0,NA,NA,6,"2020-03-07T21:00:00Z"
"898",20200307,"SD",0,5,0,NA,NA,5,"2020-03-07T21:00:00Z"
"899",20200307,"WV",0,2,3,NA,NA,5,"2020-03-07T21:00:00Z"
"900",20200307,"ME",0,1,NA,NA,NA,1,"2020-03-07T21:00:00Z"
"901",20200307,"LA",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"902",20200307,"MO",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"903",20200307,"MS",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"904",20200307,"ND",0,0,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"905",20200307,"WY",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"906",20200307,"AL",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"907",20200307,"CT",0,NA,NA,NA,NA,0,"2020-03-07T21:00:00Z"
"908",20200306,"WA",79,370,NA,NA,NA,449,"2020-03-06T21:00:00Z"
"909",20200306,"CA",60,462,NA,NA,NA,522,"2020-03-06T21:00:00Z"
"910",20200306,"NY",33,92,236,NA,NA,361,"2020-03-06T21:00:00Z"
"911",20200306,"FL",9,55,51,NA,NA,115,"2020-03-06T21:00:00Z"
"912",20200306,"MA",8,NA,NA,NA,NA,8,"2020-03-06T21:00:00Z"
"913",20200306,"IL",5,180,35,NA,NA,220,"2020-03-06T21:00:00Z"
"914",20200306,"TX",5,NA,NA,NA,NA,5,"2020-03-06T21:00:00Z"
"915",20200306,"AZ",3,33,15,NA,NA,51,"2020-03-06T21:00:00Z"
"916",20200306,"MD",3,26,12,NA,NA,41,"2020-03-06T21:00:00Z"
"917",20200306,"OR",3,64,28,NA,NA,95,"2020-03-06T21:00:00Z"
"918",20200306,"CO",2,46,30,NA,NA,78,"2020-03-06T21:00:00Z"
"919",20200306,"GA",2,NA,NA,NA,NA,2,"2020-03-06T21:00:00Z"
"920",20200306,"NC",2,NA,NA,NA,NA,2,"2020-03-06T21:00:00Z"
"921",20200306,"NH",2,20,3,NA,NA,25,"2020-03-06T21:00:00Z"
"922",20200306,"PA",2,NA,NA,NA,NA,2,"2020-03-06T21:00:00Z"
"923",20200306,"IN",1,NA,NA,NA,NA,1,"2020-03-06T21:00:00Z"
"924",20200306,"NJ",1,NA,NA,NA,NA,1,"2020-03-06T21:00:00Z"
"925",20200306,"NV",1,14,NA,NA,NA,15,"2020-03-06T21:00:00Z"
"926",20200306,"TN",1,NA,NA,NA,NA,1,"2020-03-06T21:00:00Z"
"927",20200306,"WI",1,31,12,NA,NA,44,"2020-03-06T21:00:00Z"
"928",20200306,"AK",0,8,1,NA,NA,9,"2020-03-06T21:00:00Z"
"929",20200306,"AR",0,6,0,NA,NA,6,"2020-03-06T21:00:00Z"
"930",20200306,"DC",0,8,1,NA,NA,9,"2020-03-06T21:00:00Z"
"931",20200306,"DE",0,10,0,NA,NA,10,"2020-03-06T21:00:00Z"
"932",20200306,"IA",0,15,2,NA,NA,17,"2020-03-06T21:00:00Z"
"933",20200306,"KS",0,4,0,NA,NA,4,"2020-03-06T21:00:00Z"
"934",20200306,"KY",0,7,3,NA,NA,10,"2020-03-06T21:00:00Z"
"935",20200306,"MI",0,8,8,NA,NA,16,"2020-03-06T21:00:00Z"
"936",20200306,"MN",0,36,NA,NA,NA,36,"2020-03-06T21:00:00Z"
"937",20200306,"NE",0,17,5,NA,NA,22,"2020-03-06T21:00:00Z"
"938",20200306,"NM",0,16,0,NA,NA,16,"2020-03-06T21:00:00Z"
"939",20200306,"OH",0,8,2,NA,NA,10,"2020-03-06T21:00:00Z"
"940",20200306,"SC",0,5,0,NA,NA,5,"2020-03-06T21:00:00Z"
"941",20200306,"VA",0,21,10,NA,NA,31,"2020-03-06T21:00:00Z"
"942",20200306,"VT",0,8,NA,NA,NA,8,"2020-03-06T21:00:00Z"
"943",20200306,"WV",0,1,4,NA,NA,5,"2020-03-06T21:00:00Z"
"944",20200305,"WA",70,NA,NA,NA,NA,70,"2020-03-05T21:00:00Z"
"945",20200305,"CA",53,462,NA,NA,NA,515,"2020-03-05T21:00:00Z"
"946",20200305,"NY",22,76,24,NA,NA,122,"2020-03-05T21:00:00Z"
"947",20200305,"FL",9,31,69,NA,NA,109,"2020-03-05T21:00:00Z"
"948",20200305,"IL",5,165,27,NA,NA,197,"2020-03-05T21:00:00Z"
"949",20200305,"OR",3,45,13,NA,NA,61,"2020-03-05T21:00:00Z"
"950",20200305,"AZ",2,28,6,NA,NA,36,"2020-03-05T21:00:00Z"
"951",20200305,"GA",2,NA,NA,NA,NA,2,"2020-03-05T21:00:00Z"
"952",20200305,"MA",2,NA,NA,NA,NA,2,"2020-03-05T21:00:00Z"
"953",20200305,"NH",2,16,4,NA,NA,22,"2020-03-05T21:00:00Z"
"954",20200305,"NC",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z"
"955",20200305,"NJ",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z"
"956",20200305,"NV",1,14,NA,NA,NA,15,"2020-03-05T21:00:00Z"
"957",20200305,"TN",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z"
"958",20200305,"TX",1,NA,NA,NA,NA,1,"2020-03-05T21:00:00Z"
"959",20200305,"WI",1,19,6,NA,NA,26,"2020-03-05T21:00:00Z"
"960",20200305,"CO",0,19,21,NA,NA,40,"2020-03-05T21:00:00Z"
"961",20200305,"DC",0,6,2,NA,NA,8,"2020-03-05T21:00:00Z"
"962",20200305,"MI",0,8,0,NA,NA,8,"2020-03-05T21:00:00Z"
"963",20200305,"NE",0,17,5,NA,NA,22,"2020-03-05T21:00:00Z"
"964",20200305,"OH",0,7,3,NA,NA,10,"2020-03-05T21:00:00Z"
"965",20200305,"SC",0,5,0,NA,NA,5,"2020-03-05T21:00:00Z"
"966",20200305,"VA",0,18,3,NA,NA,21,"2020-03-05T21:00:00Z"
"967",20200305,"MD",0,17,14,NA,NA,31,"2020-03-05T21:00:00Z"
"968",20200304,"AZ",2,27,5,NA,NA,34,"2020-03-04T21:00:00Z"
"969",20200304,"CA",53,462,NA,NA,NA,515,"2020-03-04T21:00:00Z"
"970",20200304,"FL",2,24,16,NA,NA,42,"2020-03-04T21:00:00Z"
"971",20200304,"GA",2,NA,NA,NA,NA,2,"2020-03-04T21:00:00Z"
"972",20200304,"IL",4,124,27,NA,NA,155,"2020-03-04T21:00:00Z"
"973",20200304,"MA",2,NA,NA,NA,NA,2,"2020-03-04T21:00:00Z"
"974",20200304,"NC",1,NA,NA,NA,NA,1,"2020-03-04T21:00:00Z"
"975",20200304,"NH",2,10,7,NA,NA,19,"2020-03-04T21:00:00Z"
"976",20200304,"NY",6,48,24,NA,NA,78,"2020-03-04T21:00:00Z"
