"","date","state","positive","negative","pending","hospitalized","death","total","dateChecked","totalTestResults","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease"
"502",20200318,"WI",106,1577,NA,NA,NA,1683,"2020-03-18T20:00:00Z",1683,0,0,539,34,573
"503",20200318,"WV",1,122,14,NA,0,137,"2020-03-18T20:00:00Z",123,0,0,42,1,43
"504",20200318,"WY",15,178,NA,NA,NA,193,"2020-03-18T20:00:00Z",193,0,0,83,5,88
"505",20200317,"AK",3,334,NA,NA,NA,337,"2020-03-17T20:00:00Z",337,0,0,191,2,193
"506",20200317,"AL",36,28,NA,NA,0,64,"2020-03-17T20:00:00Z",64,0,0,0,8,8
"507",20200317,"AR",22,197,41,NA,NA,260,"2020-03-17T20:00:00Z",219,0,0,65,0,65
"508",20200317,"AS",0,NA,NA,NA,NA,0,"2020-03-17T20:00:00Z",0,0,0,0,0,0
"509",20200317,"AZ",20,142,66,NA,0,228,"2020-03-17T20:00:00Z",162,0,0,17,2,19
"510",20200317,"CA",483,7981,NA,NA,11,8464,"2020-03-17T20:00:00Z",8464,5,0,0,148,148
"511",20200317,"CO",160,1056,NA,NA,1,1216,"2020-03-17T20:00:00Z",1216,0,0,429,29,458
"512",20200317,"CT",41,125,NA,NA,NA,166,"2020-03-17T20:00:00Z",166,0,0,0,15,15
"513",20200317,"DC",22,104,0,NA,NA,126,"2020-03-17T20:00:00Z",126,0,0,8,5,13
"514",20200317,"DE",16,36,NA,NA,NA,52,"2020-03-17T20:00:00Z",52,0,0,0,8,8
"515",20200317,"FL",186,940,872,NA,6,1998,"2020-03-17T20:00:00Z",1126,2,0,256,45,301
"516",20200317,"GA",146,NA,NA,NA,1,146,"2020-03-17T20:00:00Z",146,0,0,0,25,25
"517",20200317,"GU",5,41,NA,NA,NA,46,"2020-03-17T20:00:00Z",46,0,0,18,2,20
"518",20200317,"HI",10,NA,NA,NA,NA,10,"2020-03-17T20:00:00Z",10,0,0,0,3,3
"519",20200317,"IA",23,83,NA,NA,NA,106,"2020-03-17T20:00:00Z",106,0,0,0,1,1
"520",20200317,"ID",7,346,NA,NA,NA,353,"2020-03-17T20:00:00Z",353,0,0,81,2,83
"521",20200317,"IL",160,1340,NA,NA,1,1500,"2020-03-17T20:00:00Z",1500,1,0,408,67,475
"522",20200317,"IN",30,129,NA,NA,2,159,"2020-03-17T20:00:00Z",159,1,0,14,6,20
"523",20200317,"KS",15,382,NA,NA,1,397,"2020-03-17T20:00:00Z",397,0,0,216,4,220
"524",20200317,"KY",22,295,NA,NA,1,317,"2020-03-17T20:00:00Z",317,0,0,61,1,62
"525",20200317,"LA",171,286,NA,NA,4,457,"2020-03-17T20:00:00Z",457,2,0,98,57,155
"526",20200317,"MA",218,1541,NA,NA,NA,1759,"2020-03-17T20:00:00Z",1759,0,0,1189,54,1243
"527",20200317,"MD",57,94,NA,NA,NA,151,"2020-03-17T20:00:00Z",151,0,0,0,20,20
"528",20200317,"ME",32,1303,NA,NA,NA,1335,"2020-03-17T20:00:00Z",1335,0,0,539,15,554
"529",20200317,"MI",65,272,NA,NA,NA,337,"2020-03-17T20:00:00Z",337,0,0,0,12,12
"530",20200317,"MN",60,2276,NA,NA,NA,2336,"2020-03-17T20:00:00Z",2336,0,0,437,6,443
"531",20200317,"MO",8,207,NA,NA,0,215,"2020-03-17T20:00:00Z",215,0,0,43,2,45
"532",20200317,"MP",0,NA,NA,NA,NA,0,"2020-03-17T20:00:00Z",0,0,0,0,0,0
"533",20200317,"MS",21,368,NA,NA,NA,389,"2020-03-17T20:00:00Z",389,0,0,91,9,100
"534",20200317,"MT",8,303,0,NA,NA,311,"2020-03-17T20:00:00Z",311,0,0,105,1,106
"535",20200317,"NC",40,474,NA,NA,0,514,"2020-03-17T20:00:00Z",514,0,0,178,7,185
"536",20200317,"ND",3,220,0,NA,0,223,"2020-03-17T20:00:00Z",223,0,0,97,2,99
"537",20200317,"NE",21,206,NA,NA,NA,227,"2020-03-17T20:00:00Z",227,0,0,36,3,39
"538",20200317,"NH",17,355,195,NA,NA,567,"2020-03-17T20:00:00Z",372,0,0,84,4,88
"539",20200317,"NJ",267,163,55,NA,3,485,"2020-03-17T20:00:00Z",430,1,0,43,89,132
"540",20200317,"NM",23,1249,NA,NA,NA,1272,"2020-03-17T20:00:00Z",1272,0,0,683,6,689
"541",20200317,"NV",55,168,NA,NA,1,223,"2020-03-17T20:00:00Z",223,0,0,0,10,10
"542",20200317,"NY",1700,5506,NA,NA,7,7206,"2020-03-17T20:00:00Z",7206,0,0,963,750,1713
"543",20200317,"OH",67,140,NA,NA,NA,207,"2020-03-17T20:00:00Z",207,0,0,0,17,17
"544",20200317,"OK",17,247,82,NA,NA,346,"2020-03-17T20:00:00Z",264,0,0,73,7,80
"545",20200317,"OR",47,689,184,NA,NA,920,"2020-03-17T20:00:00Z",736,0,0,110,8,118
"546",20200317,"PA",96,879,NA,NA,NA,975,"2020-03-17T20:00:00Z",975,0,0,209,20,229
"547",20200317,"PR",5,13,4,NA,NA,22,"2020-03-17T20:00:00Z",18,0,0,4,0,4
"548",20200317,"RI",21,308,149,NA,NA,478,"2020-03-17T20:00:00Z",329,0,0,0,0,0
"549",20200317,"SC",33,311,NA,NA,1,344,"2020-03-17T20:00:00Z",344,0,0,76,5,81
"550",20200317,"SD",11,551,35,NA,NA,597,"2020-03-17T20:00:00Z",562,0,0,57,1,58
"551",20200317,"TN",73,330,NA,NA,NA,403,"2020-03-17T20:00:00Z",403,0,0,60,21,81
"552",20200317,"TX",64,1204,NA,NA,1,1268,"2020-03-17T20:00:00Z",1268,1,0,1204,7,1211
"553",20200317,"UT",51,131,NA,NA,0,182,"2020-03-17T20:00:00Z",182,0,0,0,12,12
"554",20200317,"VA",67,961,NA,NA,1,1028,"2020-03-17T20:00:00Z",1028,0,0,523,16,539
"555",20200317,"VI",2,NA,NA,NA,NA,2,"2020-03-17T20:00:00Z",2,0,0,0,1,1
"556",20200317,"VT",10,495,NA,NA,NA,505,"2020-03-17T20:00:00Z",505,0,0,74,2,76
"557",20200317,"WA",904,11582,NA,NA,48,12486,"2020-03-17T20:00:00Z",12486,6,0,2131,135,2266
"558",20200317,"WI",72,1038,NA,NA,NA,1110,"2020-03-17T20:00:00Z",1110,0,0,534,25,559
"559",20200317,"WV",0,80,4,NA,0,84,"2020-03-17T20:00:00Z",80,0,0,0,0,0
"560",20200317,"WY",10,95,NA,NA,NA,105,"2020-03-17T20:00:00Z",105,0,0,95,7,102
"561",20200316,"AK",1,143,NA,NA,NA,144,"2020-03-16T20:00:00Z",144,0,0,0,0,0
"562",20200316,"AL",28,28,40,NA,0,96,"2020-03-16T20:00:00Z",56,0,0,0,16,16
"563",20200316,"AR",22,132,14,NA,NA,168,"2020-03-16T20:00:00Z",154,0,0,29,6,35
"564",20200316,"AS",0,NA,NA,NA,NA,0,"2020-03-16T20:00:00Z",0,NA,NA,NA,NA,NA
"565",20200316,"AZ",18,125,63,NA,0,206,"2020-03-16T20:00:00Z",143,0,0,4,6,10
"566",20200316,"CA",335,7981,NA,NA,6,8316,"2020-03-16T20:00:00Z",8316,1,0,7065,42,7107
"567",20200316,"CO",131,627,NA,NA,1,758,"2020-03-16T20:00:00Z",758,0,0,0,0,0
"568",20200316,"CT",26,125,NA,NA,NA,151,"2020-03-16T20:00:00Z",151,0,0,0,6,6
"569",20200316,"DC",17,96,7,NA,NA,120,"2020-03-16T20:00:00Z",113,0,0,17,1,18
"570",20200316,"DE",8,36,32,NA,NA,76,"2020-03-16T20:00:00Z",44,0,0,0,2,2
"571",20200316,"FL",141,684,514,NA,4,1339,"2020-03-16T20:00:00Z",825,0,0,6,25,31
"572",20200316,"GA",121,NA,NA,NA,1,121,"2020-03-16T20:00:00Z",121,0,0,0,22,22
"573",20200316,"GU",3,23,NA,NA,NA,26,"2020-03-16T20:00:00Z",26,NA,NA,NA,NA,NA
"574",20200316,"HI",7,NA,NA,NA,NA,7,"2020-03-16T20:00:00Z",7,0,0,0,5,5
"575",20200316,"IA",22,83,NA,NA,NA,105,"2020-03-16T20:00:00Z",105,0,0,0,4,4
"576",20200316,"ID",5,265,NA,NA,NA,270,"2020-03-16T20:00:00Z",270,0,0,94,0,94
"577",20200316,"IL",93,932,NA,NA,NA,1025,"2020-03-16T20:00:00Z",1025,0,0,483,29,512
"578",20200316,"IN",24,115,NA,NA,1,139,"2020-03-16T20:00:00Z",139,1,0,13,5,18
"579",20200316,"KS",11,166,NA,NA,1,177,"2020-03-16T20:00:00Z",177,0,0,31,3,34
"580",20200316,"KY",21,234,NA,NA,1,255,"2020-03-16T20:00:00Z",255,1,0,95,5,100
"581",20200316,"LA",114,188,NA,NA,2,302,"2020-03-16T20:00:00Z",302,0,0,32,23,55
"582",20200316,"MA",164,352,NA,NA,NA,516,"2020-03-16T20:00:00Z",516,0,0,0,26,26
"583",20200316,"MD",37,94,NA,NA,NA,131,"2020-03-16T20:00:00Z",131,0,0,0,6,6
"584",20200316,"ME",17,764,NA,NA,NA,781,"2020-03-16T20:00:00Z",781,0,0,673,14,687
"585",20200316,"MI",53,272,30,NA,NA,355,"2020-03-16T20:00:00Z",325,0,0,67,20,87
"586",20200316,"MN",54,1839,NA,NA,NA,1893,"2020-03-16T20:00:00Z",1893,0,0,452,19,471
"587",20200316,"MO",6,164,NA,NA,0,170,"2020-03-16T20:00:00Z",170,0,0,42,1,43
"588",20200316,"MP",0,NA,NA,NA,NA,0,"2020-03-16T20:00:00Z",0,NA,NA,NA,NA,NA
"589",20200316,"MS",12,277,NA,NA,NA,289,"2020-03-16T20:00:00Z",289,0,0,193,2,195
"590",20200316,"MT",7,198,0,NA,NA,205,"2020-03-16T20:00:00Z",205,0,0,95,0,95
"591",20200316,"NC",33,296,151,NA,0,480,"2020-03-16T20:00:00Z",329,0,0,69,1,70
"592",20200316,"ND",1,123,0,NA,0,124,"2020-03-16T20:00:00Z",124,0,0,28,0,28
"593",20200316,"NE",18,170,NA,NA,NA,188,"2020-03-16T20:00:00Z",188,0,0,90,1,91
"594",20200316,"NH",13,271,95,NA,NA,379,"2020-03-16T20:00:00Z",284,0,0,0,0,0
"595",20200316,"NJ",178,120,20,NA,2,318,"2020-03-16T20:00:00Z",298,0,0,0,80,80
"596",20200316,"NM",17,566,NA,NA,NA,583,"2020-03-16T20:00:00Z",583,0,0,84,4,88
"597",20200316,"NV",45,168,NA,NA,1,213,"2020-03-16T20:00:00Z",213,1,0,0,24,24
"598",20200316,"NY",950,4543,NA,NA,7,5493,"2020-03-16T20:00:00Z",5493,4,0,0,221,221
"599",20200316,"OH",50,140,361,NA,NA,551,"2020-03-16T20:00:00Z",190,0,0,1,14,15
"600",20200316,"OK",10,174,29,NA,NA,213,"2020-03-16T20:00:00Z",184,0,0,56,1,57
"601",20200316,"OR",39,579,182,NA,NA,800,"2020-03-16T20:00:00Z",618,0,0,159,3,162
"602",20200316,"PA",76,670,NA,NA,NA,746,"2020-03-16T20:00:00Z",746,0,0,465,13,478
"603",20200316,"PR",5,9,NA,NA,NA,14,"2020-03-16T20:00:00Z",14,NA,NA,NA,NA,NA
"604",20200316,"RI",21,308,149,NA,NA,478,"2020-03-16T20:00:00Z",329,0,0,110,1,111
"605",20200316,"SC",28,235,NA,NA,1,263,"2020-03-16T20:00:00Z",263,1,0,81,9,90
"606",20200316,"SD",10,494,0,NA,NA,504,"2020-03-16T20:00:00Z",504,0,0,167,1,168
"607",20200316,"TN",52,270,NA,NA,NA,322,"2020-03-16T20:00:00Z",322,0,0,113,13,126
"608",20200316,"TX",57,NA,NA,NA,NA,57,"2020-03-16T20:00:00Z",57,0,0,0,1,1
"609",20200316,"UT",39,131,NA,NA,0,170,"2020-03-16T20:00:00Z",170,0,0,0,11,11
"610",20200316,"VA",51,438,NA,NA,1,489,"2020-03-16T20:00:00Z",489,0,0,75,6,81
"611",20200316,"VI",1,NA,NA,NA,NA,1,"2020-03-16T20:00:00Z",1,NA,NA,NA,NA,NA
"612",20200316,"VT",8,421,NA,NA,NA,429,"2020-03-16T20:00:00Z",429,0,0,73,4,77
"613",20200316,"WA",769,9451,NA,NA,42,10220,"2020-03-16T20:00:00Z",10220,2,0,2329,127,2456
"614",20200316,"WI",47,504,NA,NA,NA,551,"2020-03-16T20:00:00Z",551,0,0,191,14,205
"615",20200316,"WV",0,80,4,NA,0,84,"2020-03-16T20:00:00Z",80,0,0,42,0,42
"616",20200316,"WY",3,NA,NA,NA,NA,3,"2020-03-16T20:00:00Z",3,0,0,0,0,0
"617",20200315,"AK",1,143,NA,NA,NA,144,"2020-03-15T20:00:00Z",144,0,0,0,0,0
"618",20200315,"AL",12,28,46,NA,0,86,"2020-03-15T20:00:00Z",40,0,0,6,6,12
"619",20200315,"AR",16,103,30,NA,NA,149,"2020-03-15T20:00:00Z",119,0,0,38,4,42
"620",20200315,"AZ",12,121,50,NA,0,183,"2020-03-15T20:00:00Z",133,0,0,0,0,0
"621",20200315,"CA",293,916,NA,NA,5,1209,"2020-03-15T20:00:00Z",1209,0,0,0,41,41
"622",20200315,"CO",131,627,NA,NA,1,758,"2020-03-15T20:00:00Z",758,0,0,17,30,47
"623",20200315,"CT",20,125,NA,NA,NA,145,"2020-03-15T20:00:00Z",145,0,0,0,9,9
"624",20200315,"DC",16,79,20,NA,NA,115,"2020-03-15T20:00:00Z",95,0,0,30,6,36
"625",20200315,"DE",6,36,32,NA,NA,74,"2020-03-15T20:00:00Z",42,0,0,0,0,0
"626",20200315,"FL",116,678,454,NA,4,1248,"2020-03-15T20:00:00Z",794,1,0,200,39,239
"627",20200315,"GA",99,NA,NA,NA,1,99,"2020-03-15T20:00:00Z",99,0,0,0,33,33
"628",20200315,"HI",2,NA,NA,NA,NA,2,"2020-03-15T20:00:00Z",2,0,0,0,0,0
"629",20200315,"IA",18,83,NA,NA,NA,101,"2020-03-15T20:00:00Z",101,0,0,0,1,1
"630",20200315,"ID",5,171,NA,NA,NA,176,"2020-03-15T20:00:00Z",176,0,0,-3,3,0
"631",20200315,"IL",64,449,195,NA,NA,708,"2020-03-15T20:00:00Z",513,0,0,133,18,151
"632",20200315,"IN",19,102,NA,NA,0,121,"2020-03-15T20:00:00Z",121,0,0,28,4,32
"633",20200315,"KS",8,135,NA,NA,1,143,"2020-03-15T20:00:00Z",143,0,0,42,2,44
"634",20200315,"KY",16,139,NA,NA,NA,155,"2020-03-15T20:00:00Z",155,0,0,0,2,2
"635",20200315,"LA",91,156,NA,NA,2,247,"2020-03-15T20:00:00Z",247,2,0,47,22,69
"636",20200315,"MA",138,352,NA,NA,NA,490,"2020-03-15T20:00:00Z",490,0,0,0,0,0
"637",20200315,"MD",31,94,NA,NA,NA,125,"2020-03-15T20:00:00Z",125,0,0,0,5,5
"638",20200315,"ME",3,91,17,NA,NA,111,"2020-03-15T20:00:00Z",94,0,0,0,0,0
"639",20200315,"MI",33,205,26,NA,NA,264,"2020-03-15T20:00:00Z",238,0,0,0,8,8
"640",20200315,"MN",35,1387,NA,NA,NA,1422,"2020-03-15T20:00:00Z",1422,0,0,540,14,554
"641",20200315,"MO",5,122,NA,NA,0,127,"2020-03-15T20:00:00Z",127,0,0,32,1,33
"642",20200315,"MS",10,84,NA,NA,NA,94,"2020-03-15T20:00:00Z",94,0,0,0,4,4
"643",20200315,"MT",7,103,57,NA,NA,167,"2020-03-15T20:00:00Z",110,0,0,0,2,2
"644",20200315,"NC",32,227,151,NA,NA,410,"2020-03-15T20:00:00Z",259,0,0,90,9,99
"645",20200315,"ND",1,95,4,NA,0,100,"2020-03-15T20:00:00Z",96,0,0,41,0,41
"646",20200315,"NE",17,80,33,NA,NA,130,"2020-03-15T20:00:00Z",97,0,0,0,3,3
"647",20200315,"NH",13,271,95,NA,NA,379,"2020-03-15T20:00:00Z",284,0,0,59,6,65
"648",20200315,"NJ",98,120,34,NA,2,252,"2020-03-15T20:00:00Z",218,1,0,23,48,71
"649",20200315,"NM",13,482,NA,NA,NA,495,"2020-03-15T20:00:00Z",495,0,0,245,3,248
"650",20200315,"NV",21,168,164,NA,NA,353,"2020-03-15T20:00:00Z",189,0,0,0,1,1
"651",20200315,"NY",729,4543,NA,NA,3,5272,"2020-03-15T20:00:00Z",5272,3,0,1764,205,1969
"652",20200315,"OH",36,139,350,NA,NA,525,"2020-03-15T20:00:00Z",175,0,0,89,23,112
"653",20200315,"OK",9,118,12,NA,NA,139,"2020-03-15T20:00:00Z",127,0,0,82,5,87
"654",20200315,"OR",36,420,225,NA,NA,681,"2020-03-15T20:00:00Z",456,0,0,83,6,89
"655",20200315,"PA",63,205,183,NA,NA,451,"2020-03-15T20:00:00Z",268,0,0,0,16,16
"656",20200315,"RI",20,198,57,NA,NA,275,"2020-03-15T20:00:00Z",218,0,0,0,0,0
"657",20200315,"SC",19,154,NA,NA,NA,173,"2020-03-15T20:00:00Z",173,0,0,44,6,50
"658",20200315,"SD",9,327,6,NA,NA,342,"2020-03-15T20:00:00Z",336,0,0,145,0,145
"659",20200315,"TN",39,157,NA,NA,NA,196,"2020-03-15T20:00:00Z",196,0,0,27,7,34
"660",20200315,"TX",56,NA,NA,NA,NA,56,"2020-03-15T20:00:00Z",56,0,0,0,5,5
"661",20200315,"UT",28,131,NA,NA,0,159,"2020-03-15T20:00:00Z",159,0,0,0,22,22
"662",20200315,"VA",45,363,NA,NA,1,408,"2020-03-15T20:00:00Z",408,1,0,246,15,261
"663",20200315,"VT",4,348,NA,NA,NA,352,"2020-03-15T20:00:00Z",352,0,0,121,0,121
"664",20200315,"WA",642,7122,NA,NA,40,7764,"2020-03-15T20:00:00Z",7764,3,0,1121,74,1195
"665",20200315,"WI",33,313,NA,NA,NA,346,"2020-03-15T20:00:00Z",346,0,0,144,14,158
"666",20200315,"WV",0,38,1,NA,0,39,"2020-03-15T20:00:00Z",38,0,0,12,0,12
"667",20200315,"WY",3,NA,NA,NA,NA,3,"2020-03-15T20:00:00Z",3,0,0,0,1,1
"668",20200314,"AK",1,143,NA,NA,NA,144,"2020-03-14T20:00:00Z",144,0,0,84,0,84
"669",20200314,"AL",6,22,46,NA,NA,74,"2020-03-14T20:00:00Z",28,0,0,11,5,16
"670",20200314,"AR",12,65,26,NA,NA,103,"2020-03-14T20:00:00Z",77,0,0,35,3,38
"671",20200314,"AZ",12,121,50,NA,0,183,"2020-03-14T20:00:00Z",133,0,0,27,3,30
"672",20200314,"CA",252,916,NA,NA,5,1168,"2020-03-14T20:00:00Z",1168,1,0,0,50,50
"673",20200314,"CO",101,610,NA,NA,1,711,"2020-03-14T20:00:00Z",711,1,0,86,29,115
"674",20200314,"CT",11,125,NA,NA,NA,136,"2020-03-14T20:00:00Z",136,0,0,26,5,31
"675",20200314,"DC",10,49,10,NA,NA,69,"2020-03-14T20:00:00Z",59,0,0,29,0,29
"676",20200314,"DE",6,36,32,NA,NA,74,"2020-03-14T20:00:00Z",42,0,0,6,2,8
"677",20200314,"FL",77,478,221,NA,3,776,"2020-03-14T20:00:00Z",555,1,0,0,27,27
"678",20200314,"GA",66,NA,NA,NA,1,66,"2020-03-14T20:00:00Z",66,0,0,0,24,24
"679",20200314,"HI",2,NA,NA,NA,NA,2,"2020-03-14T20:00:00Z",2,0,0,0,0,0
"680",20200314,"IA",17,83,NA,NA,NA,100,"2020-03-14T20:00:00Z",100,0,0,0,1,1
"681",20200314,"ID",2,174,NA,NA,NA,176,"2020-03-14T20:00:00Z",176,0,0,43,2,45
"682",20200314,"IL",46,316,82,NA,NA,444,"2020-03-14T20:00:00Z",362,0,0,22,14,36
"683",20200314,"IN",15,74,NA,NA,0,89,"2020-03-14T20:00:00Z",89,0,0,13,3,16
"684",20200314,"KS",6,93,NA,NA,1,99,"2020-03-14T20:00:00Z",99,1,0,0,0,0
"685",20200314,"KY",14,139,NA,NA,NA,153,"2020-03-14T20:00:00Z",153,0,0,32,3,35
"686",20200314,"LA",69,109,NA,NA,NA,178,"2020-03-14T20:00:00Z",178,0,0,72,33,105
"687",20200314,"MA",138,352,NA,NA,NA,490,"2020-03-14T20:00:00Z",490,0,0,260,15,275
"688",20200314,"MD",26,94,NA,NA,NA,120,"2020-03-14T20:00:00Z",120,0,0,0,9,9
"689",20200314,"ME",3,91,17,NA,NA,111,"2020-03-14T20:00:00Z",94,0,0,0,0,0
"690",20200314,"MI",25,205,26,NA,NA,256,"2020-03-14T20:00:00Z",230,0,0,72,9,81
"691",20200314,"MN",21,847,NA,NA,NA,868,"2020-03-14T20:00:00Z",868,0,0,306,7,313
"692",20200314,"MO",4,90,NA,NA,0,94,"2020-03-14T20:00:00Z",94,0,0,19,2,21
"693",20200314,"MS",6,84,NA,NA,NA,90,"2020-03-14T20:00:00Z",90,0,0,43,2,45
"694",20200314,"MT",5,103,NA,NA,NA,108,"2020-03-14T20:00:00Z",108,0,0,48,4,52
"695",20200314,"NC",23,137,NA,NA,NA,160,"2020-03-14T20:00:00Z",160,0,0,51,8,59
"696",20200314,"ND",1,54,14,NA,0,69,"2020-03-14T20:00:00Z",55,0,0,15,0,15
"697",20200314,"NE",14,80,33,NA,NA,127,"2020-03-14T20:00:00Z",94,0,0,0,1,1
"698",20200314,"NH",7,212,31,NA,NA,250,"2020-03-14T20:00:00Z",219,0,0,118,1,119
"699",20200314,"NJ",50,97,80,NA,1,227,"2020-03-14T20:00:00Z",147,0,0,0,0,0
"700",20200314,"NM",10,237,NA,NA,NA,247,"2020-03-14T20:00:00Z",247,0,0,47,0,47
"701",20200314,"NV",20,168,NA,NA,NA,188,"2020-03-14T20:00:00Z",188,0,0,0,9,9
"702",20200314,"NY",524,2779,NA,NA,NA,3303,"2020-03-14T20:00:00Z",3303,0,0,0,103,103
"703",20200314,"OH",13,50,159,NA,NA,222,"2020-03-14T20:00:00Z",63,0,0,0,0,0
"704",20200314,"OK",4,36,37,NA,NA,77,"2020-03-14T20:00:00Z",40,0,0,0,1,1
"705",20200314,"OR",30,337,157,NA,NA,524,"2020-03-14T20:00:00Z",367,0,0,0,0,0
"706",20200314,"PA",47,205,150,NA,NA,402,"2020-03-14T20:00:00Z",252,0,0,65,14,79
"707",20200314,"RI",20,198,57,NA,NA,275,"2020-03-14T20:00:00Z",218,0,0,56,6,62
"708",20200314,"SC",13,110,NA,NA,NA,123,"2020-03-14T20:00:00Z",123,0,0,35,1,36
"709",20200314,"SD",9,182,3,NA,NA,194,"2020-03-14T20:00:00Z",191,0,0,109,0,109
"710",20200314,"TN",32,130,NA,NA,NA,162,"2020-03-14T20:00:00Z",162,0,0,14,6,20
"711",20200314,"TX",51,NA,NA,NA,NA,51,"2020-03-14T20:00:00Z",51,0,0,0,12,12
"712",20200314,"UT",6,131,NA,NA,NA,137,"2020-03-14T20:00:00Z",137,0,0,0,0,0
"713",20200314,"VA",30,117,NA,NA,NA,147,"2020-03-14T20:00:00Z",147,0,0,0,0,0
"714",20200314,"VT",4,227,NA,NA,NA,231,"2020-03-14T20:00:00Z",231,0,0,85,2,87
"715",20200314,"WA",568,6001,NA,NA,37,6569,"2020-03-14T20:00:00Z",6569,6,0,1651,111,1762
"716",20200314,"WI",19,169,NA,NA,NA,188,"2020-03-14T20:00:00Z",188,0,0,0,0,0
"717",20200314,"WV",0,26,5,NA,NA,31,"2020-03-14T20:00:00Z",26,0,0,9,0,9
"718",20200314,"WY",2,NA,NA,NA,NA,2,"2020-03-14T20:00:00Z",2,0,0,0,1,1
"719",20200313,"AK",1,59,NA,NA,NA,60,"2020-03-13T20:00:00Z",60,0,0,13,1,14
"720",20200313,"AL",1,11,NA,NA,NA,12,"2020-03-13T20:00:00Z",12,0,0,1,1,2
"721",20200313,"AR",9,30,22,NA,NA,61,"2020-03-13T20:00:00Z",39,0,0,6,3,9
"722",20200313,"AZ",9,94,40,NA,0,143,"2020-03-13T20:00:00Z",103,0,0,12,0,12
"723",20200313,"CA",202,916,NA,NA,4,1118,"2020-03-13T20:00:00Z",1118,0,0,0,0,0
"724",20200313,"CO",72,524,NA,NA,NA,596,"2020-03-13T20:00:00Z",596,0,0,226,27,253
"725",20200313,"CT",6,99,NA,NA,NA,105,"2020-03-13T20:00:00Z",105,0,0,10,0,10
"726",20200313,"DC",10,20,NA,NA,NA,30,"2020-03-13T20:00:00Z",30,0,0,0,0,0
"727",20200313,"DE",4,30,10,NA,NA,44,"2020-03-13T20:00:00Z",34,0,0,7,0,7
"728",20200313,"FL",50,478,221,NA,2,749,"2020-03-13T20:00:00Z",528,0,0,177,18,195
"729",20200313,"GA",42,NA,NA,NA,1,42,"2020-03-13T20:00:00Z",42,1,0,0,11,11
"730",20200313,"HI",2,NA,NA,NA,NA,2,"2020-03-13T20:00:00Z",2,0,0,0,0,0
"731",20200313,"IA",16,83,29,NA,NA,128,"2020-03-13T20:00:00Z",99,0,0,16,2,18
"732",20200313,"ID",0,131,NA,NA,NA,131,"2020-03-13T20:00:00Z",131,0,0,38,0,38
"733",20200313,"IL",32,294,92,NA,NA,418,"2020-03-13T20:00:00Z",326,0,0,28,7,35
"734",20200313,"IN",12,61,NA,NA,NA,73,"2020-03-13T20:00:00Z",73,0,0,9,0,9
"735",20200313,"KS",6,93,NA,NA,NA,99,"2020-03-13T20:00:00Z",99,0,0,52,2,54
"736",20200313,"KY",11,107,NA,NA,NA,118,"2020-03-13T20:00:00Z",118,0,0,51,3,54
"737",20200313,"LA",36,37,NA,NA,NA,73,"2020-03-13T20:00:00Z",73,0,0,0,22,22
"738",20200313,"MA",123,92,NA,NA,NA,215,"2020-03-13T20:00:00Z",215,0,0,92,28,120
"739",20200313,"MD",17,94,NA,NA,NA,111,"2020-03-13T20:00:00Z",111,0,0,0,5,5
"740",20200313,"ME",3,91,17,NA,NA,111,"2020-03-13T20:00:00Z",94,0,0,26,2,28
"741",20200313,"MI",16,133,26,NA,NA,175,"2020-03-13T20:00:00Z",149,0,0,42,14,56
"742",20200313,"MN",14,541,NA,NA,NA,555,"2020-03-13T20:00:00Z",555,0,0,234,5,239
"743",20200313,"MO",2,71,NA,NA,NA,73,"2020-03-13T20:00:00Z",73,0,0,7,1,8
"744",20200313,"MS",4,41,NA,NA,NA,45,"2020-03-13T20:00:00Z",45,0,0,0,3,3
"745",20200313,"MT",1,55,NA,NA,NA,56,"2020-03-13T20:00:00Z",56,0,0,21,0,21
"746",20200313,"NC",15,86,NA,NA,NA,101,"2020-03-13T20:00:00Z",101,0,0,26,3,29
"747",20200313,"ND",1,39,12,NA,0,52,"2020-03-13T20:00:00Z",40,0,0,27,0,27
"748",20200313,"NE",13,80,33,NA,NA,126,"2020-03-13T20:00:00Z",93,0,0,0,3,3
"749",20200313,"NH",6,94,21,NA,NA,121,"2020-03-13T20:00:00Z",100,0,0,0,0,0
"750",20200313,"NJ",50,97,80,NA,1,227,"2020-03-13T20:00:00Z",147,0,0,23,20,43
"751",20200313,"NM",10,190,NA,NA,NA,200,"2020-03-13T20:00:00Z",200,0,0,35,5,40
"752",20200313,"NV",11,168,NA,NA,NA,179,"2020-03-13T20:00:00Z",179,0,0,0,4,4
"753",20200313,"NY",421,2779,NA,NA,NA,3200,"2020-03-13T20:00:00Z",3200,0,0,2687,205,2892
"754",20200313,"OH",13,50,159,NA,NA,222,"2020-03-13T20:00:00Z",63,0,0,20,8,28
"755",20200313,"OK",3,36,37,NA,NA,76,"2020-03-13T20:00:00Z",39,0,0,0,0,0
"756",20200313,"OR",30,337,157,NA,NA,524,"2020-03-13T20:00:00Z",367,0,0,51,11,62
"757",20200313,"PA",33,140,130,NA,NA,303,"2020-03-13T20:00:00Z",173,0,0,24,11,35
"758",20200313,"RI",14,142,29,NA,NA,185,"2020-03-13T20:00:00Z",156,0,0,48,9,57
