"","date","state","positive","negative","pending","hospitalized","death","total","dateChecked","totalTestResults","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease"
"506",20200316,"AL",28,28,40,NA,0,96,"2020-03-16T20:00:00Z",56,0,0,0,16,16
"507",20200316,"AR",22,132,14,NA,NA,168,"2020-03-16T20:00:00Z",154,0,0,29,6,35
"508",20200316,"AS",0,NA,NA,NA,NA,0,"2020-03-16T20:00:00Z",0,NA,NA,NA,NA,NA
"509",20200316,"AZ",18,125,63,NA,0,206,"2020-03-16T20:00:00Z",143,0,0,4,6,10
"510",20200316,"CA",335,7981,NA,NA,6,8316,"2020-03-16T20:00:00Z",8316,1,0,7065,42,7107
"511",20200316,"CO",131,627,NA,NA,1,758,"2020-03-16T20:00:00Z",758,0,0,0,0,0
"512",20200316,"CT",26,125,NA,NA,NA,151,"2020-03-16T20:00:00Z",151,0,0,0,6,6
"513",20200316,"DC",17,96,7,NA,NA,120,"2020-03-16T20:00:00Z",113,0,0,17,1,18
"514",20200316,"DE",8,36,32,NA,NA,76,"2020-03-16T20:00:00Z",44,0,0,0,2,2
"515",20200316,"FL",141,684,514,NA,4,1339,"2020-03-16T20:00:00Z",825,0,0,6,25,31
"516",20200316,"GA",121,NA,NA,NA,1,121,"2020-03-16T20:00:00Z",121,0,0,0,22,22
"517",20200316,"GU",3,23,NA,NA,NA,26,"2020-03-16T20:00:00Z",26,NA,NA,NA,NA,NA
"518",20200316,"HI",7,NA,NA,NA,NA,7,"2020-03-16T20:00:00Z",7,0,0,0,5,5
"519",20200316,"IA",22,83,NA,NA,NA,105,"2020-03-16T20:00:00Z",105,0,0,0,4,4
"520",20200316,"ID",5,265,NA,NA,NA,270,"2020-03-16T20:00:00Z",270,0,0,94,0,94
"521",20200316,"IL",93,932,NA,NA,NA,1025,"2020-03-16T20:00:00Z",1025,0,0,483,29,512
"522",20200316,"IN",24,115,NA,NA,1,139,"2020-03-16T20:00:00Z",139,1,0,13,5,18
"523",20200316,"KS",11,166,NA,NA,1,177,"2020-03-16T20:00:00Z",177,0,0,31,3,34
"524",20200316,"KY",21,234,NA,NA,1,255,"2020-03-16T20:00:00Z",255,1,0,95,5,100
"525",20200316,"LA",114,188,NA,NA,2,302,"2020-03-16T20:00:00Z",302,0,0,32,23,55
"526",20200316,"MA",164,352,NA,NA,NA,516,"2020-03-16T20:00:00Z",516,0,0,0,26,26
"527",20200316,"MD",37,94,NA,NA,NA,131,"2020-03-16T20:00:00Z",131,0,0,0,6,6
"528",20200316,"ME",17,764,NA,NA,NA,781,"2020-03-16T20:00:00Z",781,0,0,673,14,687
"529",20200316,"MI",53,272,30,NA,NA,355,"2020-03-16T20:00:00Z",325,0,0,67,20,87
"530",20200316,"MN",54,1839,NA,NA,NA,1893,"2020-03-16T20:00:00Z",1893,0,0,452,19,471
"531",20200316,"MO",6,164,NA,NA,0,170,"2020-03-16T20:00:00Z",170,0,0,42,1,43
"532",20200316,"MP",0,NA,NA,NA,NA,0,"2020-03-16T20:00:00Z",0,NA,NA,NA,NA,NA
"533",20200316,"MS",12,277,NA,NA,NA,289,"2020-03-16T20:00:00Z",289,0,0,193,2,195
"534",20200316,"MT",7,198,0,NA,NA,205,"2020-03-16T20:00:00Z",205,0,0,95,0,95
"535",20200316,"NC",33,296,151,NA,0,480,"2020-03-16T20:00:00Z",329,0,0,69,1,70
"536",20200316,"ND",1,123,0,NA,0,124,"2020-03-16T20:00:00Z",124,0,0,28,0,28
"537",20200316,"NE",18,170,NA,NA,NA,188,"2020-03-16T20:00:00Z",188,0,0,90,1,91
"538",20200316,"NH",13,271,95,NA,NA,379,"2020-03-16T20:00:00Z",284,0,0,0,0,0
"539",20200316,"NJ",178,120,20,NA,2,218,"2020-03-16T20:00:00Z",298,0,0,0,80,80
"540",20200316,"NM",17,566,NA,NA,NA,583,"2020-03-16T20:00:00Z",583,0,0,84,4,88
"541",20200316,"NV",45,168,NA,NA,1,213,"2020-03-16T20:00:00Z",213,1,0,0,24,24
"542",20200316,"NY",950,4543,NA,NA,7,5493,"2020-03-16T20:00:00Z",5493,4,0,0,221,221
"543",20200316,"OH",50,140,361,NA,NA,551,"2020-03-16T20:00:00Z",190,0,0,1,14,15
"544",20200316,"OK",10,174,29,NA,NA,213,"2020-03-16T20:00:00Z",184,0,0,56,1,57
"545",20200316,"OR",39,579,182,NA,NA,800,"2020-03-16T20:00:00Z",618,0,0,159,3,162
"546",20200316,"PA",76,670,NA,NA,NA,746,"2020-03-16T20:00:00Z",746,0,0,465,13,478
"547",20200316,"PR",5,9,NA,NA,NA,14,"2020-03-16T20:00:00Z",14,NA,NA,NA,NA,NA
"548",20200316,"RI",21,308,149,NA,NA,478,"2020-03-16T20:00:00Z",329,0,0,110,1,111
"549",20200316,"SC",28,235,NA,NA,1,263,"2020-03-16T20:00:00Z",263,1,0,81,9,90
"550",20200316,"SD",10,494,0,NA,NA,504,"2020-03-16T20:00:00Z",504,0,0,167,1,168
"551",20200316,"TN",52,270,NA,NA,NA,322,"2020-03-16T20:00:00Z",322,0,0,113,13,126
"552",20200316,"TX",57,NA,NA,NA,NA,57,"2020-03-16T20:00:00Z",57,0,0,0,1,1
"553",20200316,"UT",39,131,NA,NA,0,170,"2020-03-16T20:00:00Z",170,0,0,0,11,11
"554",20200316,"VA",51,438,NA,NA,1,489,"2020-03-16T20:00:00Z",489,0,0,75,6,81
"555",20200316,"VI",1,NA,NA,NA,NA,1,"2020-03-16T20:00:00Z",1,NA,NA,NA,NA,NA
"556",20200316,"VT",8,421,NA,NA,NA,429,"2020-03-16T20:00:00Z",429,0,0,73,4,77
"557",20200316,"WA",769,9451,NA,NA,42,10220,"2020-03-16T20:00:00Z",10220,2,0,2329,127,2456
"558",20200316,"WI",47,504,NA,NA,NA,551,"2020-03-16T20:00:00Z",551,0,0,191,14,205
"559",20200316,"WV",0,80,4,NA,0,84,"2020-03-16T20:00:00Z",80,0,0,42,0,42
"560",20200316,"WY",3,NA,NA,NA,NA,3,"2020-03-16T20:00:00Z",3,0,0,0,0,0
"561",20200315,"AK",1,143,NA,NA,NA,144,"2020-03-15T20:00:00Z",144,0,0,0,0,0
"562",20200315,"AL",12,28,46,NA,0,86,"2020-03-15T20:00:00Z",40,0,0,6,6,12
"563",20200315,"AR",16,103,30,NA,NA,149,"2020-03-15T20:00:00Z",119,0,0,38,4,42
"564",20200315,"AZ",12,121,50,NA,0,183,"2020-03-15T20:00:00Z",133,0,0,0,0,0
"565",20200315,"CA",293,916,NA,NA,5,1209,"2020-03-15T20:00:00Z",1209,0,0,0,41,41
"566",20200315,"CO",131,627,NA,NA,1,758,"2020-03-15T20:00:00Z",758,0,0,17,30,47
"567",20200315,"CT",20,125,NA,NA,NA,145,"2020-03-15T20:00:00Z",145,0,0,0,9,9
"568",20200315,"DC",16,79,20,NA,NA,115,"2020-03-15T20:00:00Z",95,0,0,30,6,36
"569",20200315,"DE",6,36,32,NA,NA,74,"2020-03-15T20:00:00Z",42,0,0,0,0,0
"570",20200315,"FL",116,678,454,NA,4,1248,"2020-03-15T20:00:00Z",794,1,0,200,39,239
"571",20200315,"GA",99,NA,NA,NA,1,99,"2020-03-15T20:00:00Z",99,0,0,0,33,33
"572",20200315,"HI",2,NA,NA,NA,NA,2,"2020-03-15T20:00:00Z",2,0,0,0,0,0
"573",20200315,"IA",18,83,NA,NA,NA,101,"2020-03-15T20:00:00Z",101,0,0,0,1,1
"574",20200315,"ID",5,171,NA,NA,NA,176,"2020-03-15T20:00:00Z",176,0,0,-3,3,0
"575",20200315,"IL",64,449,195,NA,NA,708,"2020-03-15T20:00:00Z",513,0,0,133,18,151
"576",20200315,"IN",19,102,NA,NA,0,121,"2020-03-15T20:00:00Z",121,0,0,28,4,32
"577",20200315,"KS",8,135,NA,NA,1,143,"2020-03-15T20:00:00Z",143,0,0,42,2,44
"578",20200315,"KY",16,139,NA,NA,NA,155,"2020-03-15T20:00:00Z",155,0,0,0,2,2
